I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,S_eq,I_eq,R_eq,S_crit,S_crit_fraction,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
1.0,3650.623671971862,0.3215841853393113,41.0,10796.182800422564,0.951037949297266,0.37349999999999994,0.11875,10.0,0.037349999999999994,3.1452631578947363,11352.0,0.0,0.0,3609.236947791165,0.3179384203480589,52.0,1.0,0.9,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1187_timeseries.png,,0.593081200029701
1.0,3435.3982037467817,0.3026249298578913,41.5,10686.165734824554,0.9413465235046294,0.37349999999999994,0.125,10.0,0.037349999999999994,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,53.0,1.0,0.9,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1250_timeseries.png,,0.43487450014799833
1.0,3229.865321600106,0.2845194962649847,42.25,10565.678730435806,0.930732798664183,0.37349999999999994,0.13125,10.0,0.037349999999999994,2.845714285714285,11352.0,0.0,0.0,3989.1566265060246,0.35140562248995993,54.0,1.0,0.9,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1313_timeseries.png,,0.741868200013414
1.0,3033.2284327154,0.26719771253659264,43.0,10434.940717561643,0.9192160603912652,0.37349999999999994,0.1375,10.0,0.037349999999999994,2.716363636363636,11352.0,0.0,0.0,4179.116465863454,0.3681392235609104,55.0,1.0,0.9,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1375_timeseries.png,,0.9141302001662552
1.0,4101.648963799414,0.3613150954721118,37.75,10982.49959608909,0.9674506339049586,0.39424999999999993,0.1125,10.0,0.039424999999999995,3.504444444444444,11352.0,0.0,0.0,3239.315155358276,0.2853519340519975,56.0,1.0,0.95,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125_timeseries.png,,1.2796530001796782
1.0,3878.4715289797523,0.3416553496282375,38.25,10898.194028386219,0.960024139216545,0.39424999999999993,0.11875,10.0,0.039424999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.30120481927710846,57.0,1.0,0.95,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1187_timeseries.png,,1.0934047000482678
1.0,3664.6777394160695,0.3228222110126911,38.75,10804.218091979868,0.9517457797727157,0.39424999999999993,0.125,10.0,0.039424999999999995,3.1539999999999995,11352.0,0.0,0.0,3599.2390615091954,0.3170577045022195,58.0,1.0,0.95,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250_timeseries.png,,1.4538036999292672
1.0,3459.6453779799735,0.30476086839147054,39.25,10700.710091562683,0.9426277388621109,0.39424999999999993,0.13125,10.0,0.039424999999999995,3.0038095238095233,11352.0,0.0,0.0,3779.2010145846552,0.33291058972733045,59.0,1.0,0.95,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313_timeseries.png,,1.6279402999207377
1.0,3263.8852980726274,0.287516322945087,40.0,10587.827752864101,0.9326839105764712,0.39424999999999993,0.1375,10.0,0.039424999999999995,2.8672727272727268,11352.0,0.0,0.0,3959.162967660115,0.3487634749524414,60.0,1.0,0.95,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1375_timeseries.png,,1.7981732999905944
1.0,4313.8293710646785,0.38000611091126485,35.5,11052.101512666619,0.9735818809607663,0.4149999999999999,0.1125,10.0,0.041499999999999995,3.688888888888888,11352.0,0.0,0.0,3077.3493975903625,0.27108433734939763,61.0,1.0,1.0,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1125_timeseries.png,,1.9576250999234617
1.0,4092.8371385825,0.3605388599878876,36.0,10980.460430267005,0.9672710033709483,0.4149999999999999,0.11875,10.0,0.041499999999999995,3.4947368421052625,11352.0,0.0,0.0,3248.313253012049,0.2861445783132531,62.0,1.0,1.0,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1187_timeseries.png,,2.296419700141996
1.0,3880.7173627107886,0.3418531855805839,36.5,10900.060034966136,0.9601885161175243,0.4149999999999999,0.125,10.0,0.041499999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.3012048192771085,63.0,1.0,1.0,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1250_timeseries.png,,2.1200795001350343
1.0,3677.2504375980748,0.32392974256501716,37.0,10810.977739624803,0.9523412385152222,0.4149999999999999,0.13125,10.0,0.041499999999999995,3.1619047619047613,11352.0,0.0,0.0,3590.2409638554223,0.3162650602409639,64.0,1.0,1.0,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313_timeseries.png,,2.4584268000908196
1.0,3482.105819402629,0.30673941326661636,37.5,10713.316455275746,0.943738236017948,0.4149999999999999,0.1375,10.0,0.041499999999999995,3.018181818181817,11352.0,0.0,0.0,3761.2048192771094,0.33132530120481934,65.0,1.0,1.0,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1375_timeseries.png,,2.623327599838376
1.0,4513.547834214318,0.3975993511464339,33.5,11108.08074410394,0.9785131028985148,0.43574999999999997,0.1125,10.0,0.043574999999999996,3.873333333333333,11352.0,0.0,0.0,2930.808950086059,0.25817555938037867,66.0,1.0,1.05,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1125_timeseries.png,,2.7924824999645352
1.0,4294.765938046355,0.3783268092007007,34.0,11047.146331627077,0.9731453780503062,0.43574999999999997,0.11875,10.0,0.043574999999999996,3.6694736842105264,11352.0,0.0,0.0,3093.631669535284,0.27251864601262193,67.0,1.0,1.05,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1187_timeseries.png,,2.96537630003877
1.0,4085.2981710154927,0.3598747507941766,34.25,10978.28114423524,0.9670790296190309,0.43574999999999997,0.125,10.0,0.043574999999999996,3.4859999999999998,11352.0,0.0,0.0,3256.4543889845095,0.2868617326448652,68.0,1.0,1.05,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250_timeseries.png,,3.3144910000264645
1.0,3883.5908497662294,0.3421063116425502,34.75,10901.509684772509,0.9603162160652315,0.43574999999999997,0.13125,10.0,0.043574999999999996,3.32,11352.0,0.0,0.0,3419.277108433735,0.30120481927710846,69.0,1.0,1.05,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313_timeseries.png,,3.133116800105199
1.0,3689.2881037998623,0.3249901430408617,35.25,10816.886499206814,0.9528617423543705,0.43574999999999997,0.1375,10.0,0.043574999999999996,3.1690909090909085,11352.0,0.0,0.0,3582.0998278829607,0.3155479059093517,70.0,1.0,1.05,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375_timeseries.png,,3.653357299976051
1.0,4701.88681299278,0.414190170277729,31.75,11153.280834868743,0.982494788131496,0.45649999999999996,0.1125,10.0,0.045649999999999996,4.057777777777777,11352.0,0.0,0.0,2797.590361445784,0.24644030668127057,71.0,1.0,1.1,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1125_timeseries.png,,3.8221284998580813
1.0,4485.817375436271,0.395156569365422,32.0,11101.422154869111,0.9779265464120077,0.45649999999999996,0.11875,10.0,0.045649999999999996,3.8442105263157895,11352.0,0.0,0.0,2953.012048192771,0.26013143483023005,72.0,1.0,1.1,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1187_timeseries.png,,3.9914086998905987
1.0,4278.392828609376,0.3768844986442368,32.5,11042.388370049117,0.9727262482425226,0.45649999999999996,0.125,10.0,0.045649999999999996,3.6519999999999997,11352.0,0.0,0.0,3108.4337349397592,0.2738225629791895,73.0,1.0,1.1,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1250_timeseries.png,,3.478266199817881
1.0,4078.643493455658,0.3592885388879191,32.75,10976.158450195506,0.9668920410672573,0.45649999999999996,0.13125,10.0,0.045649999999999996,3.4780952380952375,11352.0,0.0,0.0,3263.8554216867474,0.287513691128149,74.0,1.0,1.1,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313_timeseries.png,,4.158586099976674
1.0,3886.0046104769376,0.34231894031685495,33.25,10902.74463004882,0.9604250026470068,0.45649999999999996,0.1375,10.0,0.045649999999999996,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.30120481927710846,75.0,1.0,1.1,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375_timeseries.png,,4.161612000083551
1.0,4079.7066363342137,0.35938219136136484,38.0,10974.655383398984,0.9667596356059711,0.39217499999999994,0.1125,10.5,0.037349999999999994,3.4859999999999993,11352.0,0.0,0.0,3256.4543889845104,0.28686173264486525,76.0,1.05,0.9,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1125_timeseries.png,,4.1548231998458505
1.0,3856.3101773043027,0.33970315163004783,38.5,10888.960733824539,0.9592107764116049,0.39217499999999994,0.11875,10.5,0.037349999999999994,3.3025263157894735,11352.0,0.0,0.0,3437.3685217058714,0.30279849556957994,77.0,1.05,0.9,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1187_timeseries.png,,4.174862999934703
1.0,3642.322729229143,0.32085295359664756,39.0,10793.499601180416,0.9508015857276617,0.39217499999999994,0.125,10.5,0.037349999999999994,3.1373999999999995,11352.0,0.0,0.0,3618.2826544272334,0.3187352584942947,78.0,1.05,0.9,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1250_timeseries.png,,4.178760699927807
1.0,3437.2699997995455,0.30278981675471683,39.75,10688.41683635307,0.9415448234983325,0.39217499999999994,0.13125,10.5,0.037349999999999994,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,79.0,1.05,0.9,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313_timeseries.png,,4.162059900118038
1.0,3241.4060992821155,0.28553612572957326,40.25,10573.876007546403,0.9314548984801272,0.39217499999999994,0.1375,10.5,0.037349999999999994,2.8521818181818177,11352.0,0.0,0.0,3980.110919869957,0.35060878434372417,80.0,1.05,0.9,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1375_timeseries.png,,4.138104599900544
1.0,4303.046617606479,0.37905625595546855,35.5,11048.971945467194,0.9733061967465816,0.41396249999999996,0.1125,10.5,0.039424999999999995,3.679666666666666,11352.0,0.0,0.0,3085.0620527221677,0.2717637467161881,81.0,1.05,0.95,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125_timeseries.png,,4.125957299955189
1.0,4082.448199325183,0.3596236962055306,36.0,10976.747169690021,0.9669439014878454,0.41396249999999996,0.11875,10.5,0.039424999999999995,3.4859999999999998,11352.0,0.0,0.0,3256.45438898451,0.2868617326448652,82.0,1.05,0.95,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187_timeseries.png,,4.10924269980751
1.0,3870.5343313008616,0.3409561602625847,36.5,10895.719580495268,0.95980616459613,0.41396249999999996,0.125,10.5,0.039424999999999995,3.3116999999999996,11352.0,0.0,0.0,3427.8467252468527,0.3019597185735423,83.0,1.05,0.95,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250_timeseries.png,,4.09304070007056
1.0,3667.09303650157,0.32303497502656536,37.0,10805.969441171806,0.9519000564809554,0.41396249999999996,0.13125,10.5,0.039424999999999995,3.1539999999999995,11352.0,0.0,0.0,3599.2390615091954,0.31705770450221943,84.0,1.05,0.95,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313_timeseries.png,,4.080949099967256
1.0,3471.802150670737,0.30583176098227066,37.5,10707.602247844525,0.9432348703175233,0.41396249999999996,0.1375,10.5,0.039424999999999995,3.010636363636363,11352.0,0.0,0.0,3770.631397771538,0.3321556904308966,85.0,1.05,0.95,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375_timeseries.png,,4.071886299876496
1.0,4513.547834214318,0.3975993511464339,33.5,11108.08074410394,0.9785131028985148,0.43574999999999997,0.1125,10.5,0.041499999999999995,3.873333333333333,11352.0,0.0,0.0,2930.808950086059,0.25817555938037867,86.0,1.05,1.0,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125_timeseries.png,,4.069674999918789
1.0,4294.765938046355,0.3783268092007007,34.0,11047.146331627077,0.9731453780503062,0.43574999999999997,0.11875,10.5,0.041499999999999995,3.6694736842105264,11352.0,0.0,0.0,3093.631669535284,0.27251864601262193,87.0,1.05,1.0,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187_timeseries.png,,4.057886499911547
1.0,4085.2981710154927,0.3598747507941766,34.25,10978.28114423524,0.9670790296190309,0.43574999999999997,0.125,10.5,0.041499999999999995,3.4859999999999998,11352.0,0.0,0.0,3256.4543889845095,0.2868617326448652,88.0,1.05,1.0,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250_timeseries.png,,4.055415299953893
1.0,3883.5908497662294,0.3421063116425502,34.75,10901.509684772509,0.9603162160652315,0.43574999999999997,0.13125,10.5,0.041499999999999995,3.32,11352.0,0.0,0.0,3419.277108433735,0.30120481927710846,89.0,1.05,1.0,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313_timeseries.png,,4.049178899964318
1.0,3689.2881037998623,0.3249901430408617,35.25,10816.886499206814,0.9528617423543705,0.43574999999999997,0.1375,10.5,0.041499999999999995,3.1690909090909085,11352.0,0.0,0.0,3582.0998278829607,0.3155479059093517,90.0,1.05,1.0,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375_timeseries.png,,4.047040600096807
1.0,4710.7456737035345,0.41497054912821835,31.75,11155.29945920396,0.98267260916173,0.45753749999999993,0.1125,10.5,0.043574999999999996,4.066999999999999,11352.0,0.0,0.0,2791.2466191295803,0.24588148512417018,91.0,1.05,1.05,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125_timeseries.png,,4.037992600118741
1.0,4495.462905795571,0.3960062461060228,32.0,11103.8567177353,0.97814100755244,0.45753749999999993,0.11875,10.5,0.043574999999999996,3.8529473684210522,11352.0,0.0,0.0,2946.31587574789,0.2595415676310685,92.0,1.05,1.05,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187_timeseries.png,,4.035298200091347
1.0,4287.5587741465315,0.37769192865984247,32.25,11045.274883456948,0.9729805217985331,0.45753749999999993,0.125,10.5,0.043574999999999996,3.6602999999999994,11352.0,0.0,0.0,3101.3851323661997,0.2732016501379669,93.0,1.05,1.05,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250_timeseries.png,,4.036690799985081
1.0,4088.130949183678,0.36012429080194486,32.75,10979.530831885106,0.9671891148595054,0.45753749999999993,0.13125,10.5,0.043574999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,94.0,1.05,1.05,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313_timeseries.png,,4.019097200129181
1.0,3895.499221494388,0.34315532254178893,33.0,10906.634832777396,0.9607676914004049,0.45753749999999993,0.1375,10.5,0.043574999999999996,3.327545454545454,11352.0,0.0,0.0,3411.52364560282,0.30052181515176357,95.0,1.05,1.05,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375_timeseries.png,,4.016586699988693
1.0,4896.902518858527,0.431369143662661,30.0,11193.149695009186,0.9860068441692377,0.47932499999999995,0.1125,10.5,0.045649999999999996,4.260666666666666,11352.0,0.0,0.0,2664.3717728055085,0.23470505398216246,96.0,1.05,1.1,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125_timeseries.png,,3.993706100154668
