I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
100.0,4330.701576862864,0.3814923869681875,19.75,11053.540412235065,0.9737086339178176,0.41396249999999996,0.1125,10.5,0.039424999999999995,3.679666666666666,581.0,1.05,0.95,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125_timeseries.png,,3.421781999990344
100.0,4322.716934095947,0.38078901815503413,18.75,11051.017720536658,0.9734864094905442,0.43574999999999997,0.11875,10.0,0.043574999999999996,3.6694736842105264,567.0,1.0,1.05,0.95,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1187_timeseries.png,,3.6205013999715447
100.0,3299.1878902695025,0.29062613550647487,21.25,10597.517755989818,0.9335375049321546,0.39424999999999993,0.1375,10.0,0.039424999999999995,2.8672727272727268,560.0,1.0,0.95,1.1,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1375_timeseries.png,,3.7692100999411196
100.0,3265.398320382949,0.2876496053896185,22.5,10576.712707451296,0.9317047839544834,0.37349999999999994,0.13125,10.0,0.037349999999999994,2.845714285714285,554.0,1.0,0.9,1.05,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1313_timeseries.png,,4.032813900150359
100.0,4107.842864577155,0.36186071745746606,18.0,10980.371285844334,0.9672631506205368,0.45649999999999996,0.13125,10.0,0.045649999999999996,3.4780952380952375,574.0,1.0,1.1,1.05,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313_timeseries.png,,4.218955300049856
100.0,3906.353307764659,0.3441114612195788,22.0,10903.651948108532,0.9605049284803147,0.37349999999999994,0.1125,10.0,0.037349999999999994,3.3199999999999994,551.0,1.0,0.9,0.9,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1125_timeseries.png,,4.4438695998396724
100.0,3913.777979833034,0.34476550209945683,19.0,10906.728855141171,0.9607759738496451,0.43574999999999997,0.13125,10.0,0.043574999999999996,3.32,569.0,1.0,1.05,1.05,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313_timeseries.png,,4.595344200031832
100.0,3709.6405435350607,0.32678299361654867,20.0,10817.529794546688,0.9529184103723298,0.4149999999999999,0.13125,10.0,0.041499999999999995,3.1619047619047613,564.0,1.0,1.0,1.05,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313_timeseries.png,,4.833660200005397
100.0,4114.386600015183,0.36243715644954044,18.75,10982.740043546024,0.96747181497058,0.43574999999999997,0.125,10.0,0.043574999999999996,3.4859999999999998,568.0,1.0,1.05,1.0,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250_timeseries.png,,5.000719199888408
100.0,3471.483387357034,0.3058036810568212,21.25,10697.021057896107,0.942302771132497,0.39217499999999994,0.13125,10.5,0.037349999999999994,2.9879999999999995,579.0,1.05,0.9,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313_timeseries.png,,5.216773500200361
100.0,3493.3492894441365,0.30772985284039256,21.25,10709.093411294367,0.943366227210568,0.39424999999999993,0.13125,10.0,0.039424999999999995,3.0038095238095233,559.0,1.0,0.95,1.05,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313_timeseries.png,,5.408746299799532
100.0,4512.49934268885,0.39750698931367606,17.75,11104.488065235864,0.9781966230827929,0.45649999999999996,0.11875,10.0,0.045649999999999996,3.8442105263157895,572.0,1.0,1.1,0.95,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1187_timeseries.png,,5.601271100109443
100.0,3916.677981337186,0.34502096382462877,18.0,10907.739731477386,0.9608650221526943,0.45649999999999996,0.1375,10.0,0.045649999999999996,3.3199999999999994,575.0,1.0,1.1,1.1,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375_timeseries.png,,5.789377799956128
100.0,3696.851910976002,0.32565644036081765,21.0,10811.532027637377,0.9523900658595293,0.39424999999999993,0.125,10.0,0.039424999999999995,3.1539999999999995,558.0,1.0,0.95,1.0,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250_timeseries.png,,6.044926000060514
100.0,4111.591423528053,0.362190928781541,19.75,10981.775036364688,0.9673868072907583,0.41396249999999996,0.11875,10.5,0.039424999999999995,3.4859999999999998,582.0,1.05,0.95,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187_timeseries.png,,6.215133999940008
100.0,4130.498943747707,0.3638564961018065,20.75,10988.464984657121,0.9679761262030586,0.39424999999999993,0.1125,10.0,0.039424999999999995,3.504444444444444,556.0,1.0,0.95,0.9,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125_timeseries.png,,6.411854800069705
100.0,3721.6545107963866,0.3278413064478847,19.0,10823.026857312641,0.9534026477548133,0.43574999999999997,0.1375,10.0,0.043574999999999996,3.1690909090909085,570.0,1.0,1.05,1.1,sir_data\sir_100_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375_timeseries.png,,6.644585999893025
100.0,3900.6088753042345,0.34360543299015456,20.0,10901.44391361337,0.9603104222703814,0.41396249999999996,0.125,10.5,0.039424999999999995,3.3116999999999996,583.0,1.05,0.95,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250_timeseries.png,,6.538712500128895
100.0,3699.217194355102,0.3258647986570738,20.0,10812.599344016005,0.9524840859774494,0.41396249999999996,0.13125,10.5,0.039424999999999995,3.1539999999999995,584.0,1.05,0.95,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313_timeseries.png,,6.5094294000882655
100.0,3505.0539268401913,0.3087609167406793,20.25,10715.333083608832,0.9439158812199464,0.41396249999999996,0.1375,10.5,0.039424999999999995,3.010636363636363,585.0,1.05,0.95,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375_timeseries.png,,6.516180200036615
100.0,4539.193352288198,0.399858470074718,18.5,11111.561562966375,0.9788197289434791,0.43574999999999997,0.1125,10.5,0.041499999999999995,3.873333333333333,586.0,1.05,1.0,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125_timeseries.png,,6.50968230003491
100.0,4322.716934095947,0.38078901815503413,18.75,11051.017720536658,0.9734864094905442,0.43574999999999997,0.11875,10.5,0.041499999999999995,3.6694736842105264,587.0,1.05,1.0,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187_timeseries.png,,6.517457599984482
100.0,4114.386600015183,0.36243715644954044,18.75,10982.740043546024,0.96747181497058,0.43574999999999997,0.125,10.5,0.041499999999999995,3.4859999999999998,588.0,1.05,1.0,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250_timeseries.png,,6.51156620006077
100.0,3913.777979833034,0.34476550209945683,19.0,10906.728855141171,0.9607759738496451,0.43574999999999997,0.13125,10.5,0.041499999999999995,3.32,589.0,1.05,1.0,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313_timeseries.png,,6.487152699846774
100.0,3721.6545107963866,0.3278413064478847,19.0,10823.026857312641,0.9534026477548133,0.43574999999999997,0.1375,10.5,0.041499999999999995,3.1690909090909085,590.0,1.05,1.0,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375_timeseries.png,,6.476663599954918
100.0,4735.667636506698,0.4171659299248324,17.75,11158.00025774012,0.9829105230567405,0.45753749999999993,0.1125,10.5,0.043574999999999996,4.066999999999999,591.0,1.05,1.05,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125_timeseries.png,,6.468274400103837
100.0,4521.792076836907,0.39832558816392766,17.75,11106.888059258432,0.9784080390467259,0.45753749999999993,0.11875,10.5,0.043574999999999996,3.8529473684210522,592.0,1.05,1.05,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187_timeseries.png,,6.4575284998863935
100.0,4315.416156561117,0.3801458911699363,17.75,11048.802670708705,0.9732912852985117,0.45753749999999993,0.125,10.5,0.043574999999999996,3.6602999999999994,593.0,1.05,1.05,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250_timeseries.png,,6.449336899910122
100.0,4117.0108145214435,0.36266832404170574,18.0,10983.699933657139,0.9675563718866401,0.45753749999999993,0.13125,10.5,0.043574999999999996,3.4859999999999993,594.0,1.05,1.05,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313_timeseries.png,,6.4366065999493
100.0,3926.300330787218,0.3458685985541947,18.0,10911.579923658097,0.9612033054667104,0.45753749999999993,0.1375,10.5,0.043574999999999996,3.327545454545454,595.0,1.05,1.05,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375_timeseries.png,,6.423891499871388
100.0,4920.351439578575,0.4334347638811289,16.75,11195.274674842878,0.9861940340770682,0.47932499999999995,0.1125,10.5,0.045649999999999996,4.260666666666666,596.0,1.05,1.1,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125_timeseries.png,,6.441355400020257
100.0,4708.863549879158,0.4148047524558807,17.0,11152.107514526144,0.9823914301027259,0.47932499999999995,0.11875,10.5,0.045649999999999996,4.036421052631579,597.0,1.05,1.1,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187_timeseries.png,,6.440554100088775
100.0,4505.752149957766,0.3969126277270759,17.0,11102.662610393067,0.9780358183926239,0.47932499999999995,0.125,10.5,0.045649999999999996,3.8345999999999996,598.0,1.05,1.1,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250_timeseries.png,,6.434447000036016
100.0,4309.434447546049,0.37961896120032146,17.0,11046.858182882426,0.9731199949685012,0.47932499999999995,0.13125,10.5,0.045649999999999996,3.6519999999999992,599.0,1.05,1.1,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313_timeseries.png,,6.42825510003604
100.0,4119.494740861518,0.3628871336206411,17.0,10984.657552285553,0.967640728707325,0.47932499999999995,0.1375,10.5,0.045649999999999996,3.4859999999999993,600.0,1.05,1.1,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375_timeseries.png,,6.422078700037673
100.0,3916.677981337186,0.34502096382462877,18.0,10907.739731477386,0.9608650221526943,0.45649999999999996,0.1375,11.0,0.041499999999999995,3.3199999999999994,615.0,1.1,1.0,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375_timeseries.png,,0.3261079001240432
100.0,4894.352256655502,0.4311444905440012,16.0,11190.36583512944,0.9857616133834954,0.50215,0.11875,11.0,0.045649999999999996,4.228631578947368,622.0,1.1,1.1,0.95,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187_timeseries.png,,0.5428429001476616
100.0,4107.842864577155,0.36186071745746606,18.0,10980.371285844334,0.9672631506205368,0.45649999999999996,0.13125,11.0,0.041499999999999995,3.4780952380952375,614.0,1.1,1.0,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313_timeseries.png,,0.7252664000261575
100.0,4309.434447546049,0.37961896120032146,17.0,11046.858182882426,0.9731199949685012,0.47932499999999995,0.13125,11.0,0.043574999999999996,3.6519999999999992,619.0,1.1,1.05,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313_timeseries.png,,0.9062310999725014
500.0,2983.3791114357305,0.26280647563739695,16.75,10310.459238256706,0.9082504614391038,0.33614999999999995,0.13125,9.0,0.037349999999999994,2.5611428571428565,629.0,0.9,0.9,1.05,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313_timeseries.png,,1.1304587998893112
100.0,4312.586047459051,0.37989658628074796,16.25,11047.76023704963,0.9731994571044423,0.50215,0.1375,11.0,0.045649999999999996,3.6519999999999997,625.0,1.1,1.1,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375_timeseries.png,,1.352318000048399
100.0,4499.898343485771,0.39639696471861974,16.25,11101.069515333364,0.977895482323235,0.50215,0.13125,11.0,0.045649999999999996,3.8259047619047615,624.0,1.1,1.1,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313_timeseries.png,,1.5511241001076996
500.0,2797.1386783946723,0.24640051782898806,16.75,10151.571463536176,0.8942540048921931,0.33614999999999995,0.1375,9.0,0.037349999999999994,2.444727272727272,630.0,0.9,0.9,1.1,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375_timeseries.png,,1.756732099922374
500.0,3386.568769508215,0.29832353501657993,16.75,10596.506097371575,0.9334483877177215,0.33614999999999995,0.11875,9.0,0.037349999999999994,2.8307368421052628,627.0,0.9,0.9,0.95,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187_timeseries.png,,2.0038999000098556
100.0,3869.5428175188545,0.34086881761089277,20.0,10888.372200717105,0.959158932409893,0.41084999999999994,0.125,11.0,0.037349999999999994,3.2867999999999995,603.0,1.1,0.9,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250_timeseries.png,,2.1849998999387026
100.0,4693.378764342979,0.41344069453338433,16.25,11148.581580343185,0.9820808298399564,0.50215,0.125,11.0,0.045649999999999996,4.0172,623.0,1.1,1.1,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250_timeseries.png,,2.3942404000554234
100.0,4299.983929308514,0.37878646311738146,19.75,11044.133979196451,0.9728800193090602,0.41084999999999994,0.1125,11.0,0.037349999999999994,3.6519999999999992,601.0,1.1,0.9,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1125_timeseries.png,,2.6236220998689532
500.0,3179.6921370861314,0.28009973018729134,16.75,10458.90988992012,0.9213275096828858,0.33614999999999995,0.125,9.0,0.037349999999999994,2.6891999999999996,628.0,0.9,0.9,1.0,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250_timeseries.png,,2.8226373000070453
100.0,4505.752149957766,0.3969126277270759,17.0,11102.662610393067,0.9780358183926239,0.47932499999999995,0.125,11.0,0.043574999999999996,3.8345999999999996,618.0,1.1,1.05,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250_timeseries.png,,2.95834739995189
100.0,5103.118372277701,0.4495347403345403,16.0,11226.536729145859,0.9889479148296211,0.50215,0.1125,11.0,0.045649999999999996,4.463555555555556,621.0,1.1,1.1,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125_timeseries.png,,3.18663730006665
500.0,3824.347107513272,0.33688751827988656,16.0,10832.904807471727,0.9542727984030767,0.35482499999999995,0.1125,9.0,0.039424999999999995,3.1539999999999995,631.0,0.9,0.95,0.9,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125_timeseries.png,,3.428068400127813
100.0,4520.312495103283,0.3981952515066317,18.75,11106.57805414196,0.9783807306326604,0.4336749999999999,0.1125,11.0,0.039424999999999995,3.854888888888888,606.0,1.1,0.95,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1125_timeseries.png,,3.6239265999756753
500.0,3606.7747885757303,0.3177215282395816,16.0,10723.992090785738,0.944678654931795,0.35482499999999995,0.11875,9.0,0.039424999999999995,2.9879999999999995,632.0,0.9,0.95,0.95,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187_timeseries.png,,3.8233099998906255
100.0,4726.826729207883,0.41638713259407,17.75,11156.013522560728,0.9827355111487605,0.45649999999999996,0.1125,11.0,0.041499999999999995,4.057777777777777,611.0,1.1,1.0,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125_timeseries.png,,4.011184100061655
100.0,3701.132049511829,0.32603347863916743,19.0,10813.660117408428,0.9525775297223774,0.4336749999999999,0.1375,11.0,0.039424999999999995,3.153999999999999,610.0,1.1,0.95,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1375_timeseries.png,,4.176202700007707
100.0,4119.494740861518,0.3628871336206411,17.0,10984.657552285553,0.967640728707325,0.47932499999999995,0.1375,11.0,0.043574999999999996,3.4859999999999993,620.0,1.1,1.05,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375_timeseries.png,,4.407001100014895
500.0,3604.5438560856323,0.3175250049405948,16.75,10722.85712599373,0.9445786756513153,0.33614999999999995,0.1125,9.0,0.037349999999999994,2.9879999999999995,626.0,0.9,0.9,0.9,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125_timeseries.png,,4.633394400123507
100.0,4920.351439578575,0.4334347638811289,16.75,11195.274674842878,0.9861940340770682,0.47932499999999995,0.1125,11.0,0.043574999999999996,4.260666666666666,616.0,1.1,1.05,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125_timeseries.png,,4.799976199865341
100.0,3473.486347592951,0.30598012223334664,20.25,10698.127660363707,0.9424002519700235,0.41084999999999994,0.1375,11.0,0.037349999999999994,2.987999999999999,605.0,1.1,0.9,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1375_timeseries.png,,4.9915098999626935
100.0,4305.676307071898,0.37928790583790506,17.75,11045.95471984076,0.9730404087245208,0.45649999999999996,0.125,11.0,0.041499999999999995,3.6519999999999997,613.0,1.1,1.0,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1250_timeseries.png,,5.1454384999815375
100.0,4094.1978412736626,0.3606587245660379,19.0,10975.707914575041,0.9668523532923751,0.4336749999999999,0.125,11.0,0.039424999999999995,3.4693999999999994,608.0,1.1,0.95,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1250_timeseries.png,,5.318403499899432
100.0,3667.289541826031,0.3230522852207568,20.25,10797.515480944261,0.9511553453967813,0.41084999999999994,0.13125,11.0,0.037349999999999994,3.130285714285714,604.0,1.1,0.9,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313_timeseries.png,,5.548140600090846
